Gene,Freq_In_Subgroup,Freq_In_Rest,Difference,Fold_Change
RBFOX3,0.3090418353576248,0.38757655293088367,-0.07853471757325886,0.7953177643546451
NTNG2,0.22402159244264508,0.3027121609798775,-0.07869056853723244,0.7376115323136094
MPRIP,0.20242914979757085,0.28127734033245844,-0.07884819053488759,0.7171285855221513
PIEZO1,0.17543859649122806,0.2545931758530184,-0.07915457936179032,0.6863978113097821
ITGB2,0.1592442645074224,0.2384076990376203,-0.07916343453019789,0.6651593292427864
PREX1,0.17273954116059378,0.25196850393700787,-0.07922896277641409,0.6828499930711056
MEGF8,0.19973009446693657,0.279090113735783,-0.07936001926884645,0.7130922680667967
ELFN1,0.23076923076923078,0.3101487314085739,-0.07937950063934313,0.7416685574276193
ASIC4,0.15384615384615385,0.2335958005249344,-0.07974964667878054,0.6557924459939429
PRIMA1,0.1632928475033738,0.2432195975503062,-0.0799267500469324,0.6686312201859128
TFEB,0.09446693657219973,0.17454068241469817,-0.08007374584249843,0.5381483954188498
FRMD8,0.17273954116059378,0.25284339457567806,-0.08010385341508428,0.6804964984389031
ADCY5,0.19433198380566802,0.2747156605424322,-0.08038367673676416,0.7048275147786197
TMEM255B,0.2564102564102564,0.33727034120734906,-0.08086008479709267,0.7580039547513419
ACOT7,0.2321187584345479,0.3132108486439195,-0.08109209020937161,0.7387356593075411
TMPRSS6,0.24021592442645073,0.3215223097112861,-0.08130638528483536,0.7448040560092913
ASS1,0.24696356275303644,0.32852143482064744,-0.081557872067611,0.7494612994977223
SHANK3,0.15789473684210525,0.23972003499562555,-0.0818252981535203,0.6559268606162115
COL11A2,0.16464237516869096,0.24671916010498687,-0.08207678493629592,0.6646331882399132
AC099489.1,0.2901484480431849,0.37226596675415574,-0.08211751871097084,0.7773236080595728
PTPRF,0.1592442645074224,0.24146981627296588,-0.08222555176554347,0.656759125548846
RASA3,0.15789473684210525,0.24015748031496062,-0.08226274347285537,0.6547370483216564
CARS,0.16734143049932523,0.24978127734033245,-0.08243984684100722,0.6672803977795682
PHF2,0.21322537112010798,0.29615048118985127,-0.08292511006974329,0.7175669723512141
ECE1,0.22672064777327935,0.30971128608923887,-0.08299063831595951,0.729682692337617
BCL9L,0.16464237516869096,0.24803149606299213,-0.08338912089430117,0.6611307315402584
GALNS,0.1632928475033738,0.24671916010498687,-0.08342631260161307,0.6591853752215533
STARD3,0.16059379217273953,0.2440944881889764,-0.08350069601623686,0.65523216519221
RASGRF1,0.1524966261808367,0.23665791776027997,-0.08416129157944327,0.6416644041064793
LLGL1,0.13360323886639677,0.2178477690288714,-0.08424453016247463,0.6104848107853967
NKD1,0.2321187584345479,0.31671041119860016,-0.08459165276405226,0.7305985270009012
ADARB2,0.21592442645074225,0.3005249343832021,-0.08460050793245985,0.7161080289841906
DNAH17,0.21322537112010798,0.2979002624671916,-0.08467489134708361,0.7133662893437988
SARDH,0.2874493927125506,0.37226596675415574,-0.08481657404160514,0.7700926907752976
CIC,0.1241565452091768,0.20909886264216973,-0.08494231743299294,0.5909434427573949
IGSF9B,0.24696356275303644,0.3324584426946632,-0.08549487994162674,0.7406127155076195
HTRA3,0.24156545209176788,0.32720909886264216,-0.08564364677087427,0.7360108325115775
CMIP,0.22672064777327935,0.3132108486439195,-0.08649020087064016,0.7215557602538775
JPH3,0.2388663967611336,0.32545931758530183,-0.08659292082416822,0.7316880967832057
CLK3,0.1902834008097166,0.2769028871391076,-0.08661948632939101,0.6847118530095297
LPIN3,0.1862348178137652,0.27296587926509186,-0.08673106145132667,0.679773767132376
SBNO2,0.1592442645074224,0.2462817147856518,-0.0870374502782294,0.6439791338613863
TSPAN11,0.2699055330634278,0.3569553805774278,-0.08704984751400002,0.7540200474931698
PIP5K1C,0.18893387314439947,0.27602799650043747,-0.087094123356038,0.682002813907298
RUNX3,0.26720647773279355,0.3543307086614173,-0.08712423092862376,0.7519937658622284
ST3GAL4,0.1349527665317139,0.2222222222222222,-0.08726945569050831,0.604566898350137
COL27A1,0.2550607287449393,0.3425196850393701,-0.08745895629443079,0.7424923224289383
RPH3AL,0.300944669365722,0.3888888888888889,-0.08794421952316689,0.77187290518424
GLIS1,0.29554655870445345,0.38363954505686787,-0.08809298635241442,0.7683727856446942
PEMT,0.26450742240215924,0.3530183727034121,-0.08851095030125283,0.7471573307969445
ARHGEF17,0.21187584345479082,0.3005249343832021,-0.08864909092841128,0.7026810034407369
RAP1GAP,0.20647773279352227,0.2952755905511811,-0.0887978577576588,0.6969110496392837
SH3PXD2A,0.20512820512820512,0.29396325459317585,-0.08883504946497073,0.6954364719467361
PAK4,0.203778677462888,0.2926509186351706,-0.08887224117228262,0.6939487143783155
CAMK2A,0.2658569500674764,0.3547681539807524,-0.088911203913276,0.7472758511203329
RARA,0.19568151147098514,0.2847769028871391,-0.08909539141615394,0.6847352235049765
DNM2,0.145748987854251,0.23534558180227472,-0.08959659394802372,0.6166774379399388
KNDC1,0.1862348178137652,0.2764654418197725,-0.09023062400600732,0.6712000478053548
SLC5A10,0.22402159244264508,0.31452318460192474,-0.09050159215927966,0.7100004163728212
NEK6,0.2388663967611336,0.3293963254593176,-0.09052992869818396,0.7229692897736109
ASIC1,0.16464237516869096,0.2554680664916885,-0.09082569132299756,0.6419605271755211
MDGA1,0.24561403508771928,0.336832895888014,-0.09121886080029473,0.7270281789525205
ADGRB2,0.1632928475033738,0.2550306211723535,-0.09173777366897967,0.6377863974069301
GDPD5,0.2766531713900135,0.36876640419947504,-0.09211323280946154,0.7481836322825303
PLXND1,0.16194331983805668,0.2541557305336833,-0.0922124106956266,0.6346842357776418
FOXP4,0.22941970310391363,0.3219597550306212,-0.09254005192670756,0.7103662283932602
COL7A1,0.1484480431848853,0.2410323709536308,-0.0925843277687455,0.6133396231255586
UNC5B,0.1632928475033738,0.2563429571303587,-0.0930501096269849,0.6345339671396438
LRP5L,0.252361673414305,0.3455818022747157,-0.0932201288604107,0.7281446162435045
LMX1B,0.25101214574898784,0.3442694663167104,-0.09325732056772257,0.7270036022204704
SORCS2,0.23076923076923078,0.32458442694663164,-0.09381519617740086,0.7087846090595035
PLXNA1,0.19433198380566802,0.2882764654418198,-0.09394448163615177,0.6717863601826699
ADGRG1,0.20242914979757085,0.29702537182852146,-0.09459622203095061,0.6792346187023466
PLCG1,0.15384615384615385,0.2484689413823272,-0.09462278753617334,0.6166946193529347
KCNT1,0.21187584345479082,0.30664916885389326,-0.09477332539910244,0.6886930468367802
PRKCD,0.20917678812415655,0.30402449693788275,-0.0948477088137262,0.6857704552390581
TMEM132E,0.252361673414305,0.347331583552056,-0.09496991013775102,0.7244869122715973
ARVCF,0.20242914979757085,0.2974628171478565,-0.09503366735028565,0.6782390909929956
NBEAL2,0.1632928475033738,0.2585301837270341,-0.09523733622366032,0.6291863441792197
CCDC85C,0.23481781376518218,0.33027121609798776,-0.09545340233280558,0.7088385659674238
DAGLA,0.23481781376518218,0.33027121609798776,-0.09545340233280558,0.7088385659674238
BCR,0.23616734143049933,0.3320209973753281,-0.09585365594482875,0.7091665189036991
AJAP1,0.2078272604588394,0.30402449693788275,-0.09619723647904335,0.6813461297213868
HDAC7,0.18488529014844804,0.28127734033245844,-0.0963920501840104,0.654977441443565
NDST1,0.17273954116059378,0.2699037620297463,-0.09716422086915252,0.6376417214229247
VAC14,0.20917678812415655,0.30708661417322836,-0.09790982604907181,0.6789544839054331
FAM178B,0.21592442645074225,0.31408573928258965,-0.0981613128318474,0.6852878424214782
NECTIN1,0.15654520917678813,0.2550306211723535,-0.09848541199556535,0.6114315875967264
SH2B3,0.18488529014844804,0.28346456692913385,-0.09857927678068582,0.6499413693042019
PEPD,0.21727395411605938,0.31627296587926507,-0.09899901176320569,0.6848171054029883
KCNAB2,0.2213225371120108,0.3206474190726159,-0.0993248819606051,0.6880905114990041
CACNA1G,0.21727395411605938,0.31671041119860016,-0.09943645708254079,0.6838742025996808
RFX1,0.19433198380566802,0.29396325459317585,-0.09963127078750783,0.6588345523705922
ARAP1,0.1862348178137652,0.2874015748031496,-0.1011667569893844,0.6457482693736364
ITPR3,0.24426450742240216,0.3455818022747157,-0.10131729485231353,0.7047816873800765
CSPG4,0.1417004048582996,0.2432195975503062,-0.1015191926920066,0.5802171745414947
NRXN2,0.14979757085020243,0.2515310586176728,-0.10173348776747035,0.5931847419884819
MYH9,0.21187584345479082,0.3136482939632546,-0.10177245050846379,0.6733735650876728
GALNT9,0.26045883940620784,0.3626421697287839,-0.10218333032257604,0.7162503721734652
PMEPA1,0.22672064777327935,0.3289588801399825,-0.10223823236670312,0.6871178847409559
CCDC33,0.28205128205128205,0.38451443569553806,-0.10246315364425601,0.7316231402396393
JAKMIP3,0.1417004048582996,0.24453193350831146,-0.10283152865001186,0.5771159898983279
SPTBN5,0.19163292847503374,0.29483814523184604,-0.1032052167568123,0.6477627431204063
TTC7A,0.14035087719298245,0.2440944881889764,-0.10374361099599394,0.5726398754620995
FGD2,0.1794871794871795,0.28346456692913385,-0.10397738744195437,0.6309649789595536
MYO7A,0.24561403508771928,0.34995625546806647,-0.10434222038034718,0.6998423058741225
PSTPIP1,0.21322537112010798,0.31758530183727035,-0.10435993071716237,0.669288162041515
ADGRB1,0.18083670715249664,0.2852143482064742,-0.10437764105397754,0.6318226472071958
GRAMD4,0.2253711201079622,0.33027121609798776,-0.10490009599002556,0.6803220719342515
RAB11FIP4,0.1862348178137652,0.29133858267716534,-0.10510376486340015,0.6370517914818914
DNAH1,0.21727395411605938,0.3237095363079615,-0.10643558219190213,0.6691332708811856
HS1BP3,0.23076923076923078,0.33770778652668415,-0.10693855575745337,0.6813224848937751
