"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","diff_pct"
"WFS1",0.605319038882706,1.74424773471402,0.442,0.439,1,0.003
"OR9A4",0.605454604774353,0.576434521994231,0.167,0.149,1,0.018
"ZNF37A",0.605668517602349,-0.525720691154408,0.638,0.571,1,0.0670000000000001
"PNMA5",0.606019005035556,0.508062666674554,0.087,0.101,1,-0.014
"TRIM23",0.606137651538554,0.508548930373491,0.833,0.799,1,0.0339999999999999
"UGT2B11",0.60648855617903,0.572510312316035,0.188,0.172,1,0.016
"ARL5B",0.606886231931297,-0.518412117307378,0.674,0.645,1,0.029
"GTF2H2",0.607571298447826,-0.718015218621397,0.507,0.502,1,0.005
"EIF4G2",0.607605704181405,0.395000860533642,0.514,0.492,1,0.022
"SHMT2",0.607627569665923,2.11498380945532,0.116,0.133,1,-0.017
"MZT2B",0.607655119893973,1.58115942000518,0.21,0.225,1,-0.015
"RLN1",0.607841502194515,0.334006502109143,0.152,0.135,1,0.017
"FAM189A2",0.607906988599573,-0.651249199159767,0.899,0.906,1,-0.00700000000000001
"NPAP1",0.607919342429446,0.328599217391606,0.275,0.264,1,0.011
"ZNF117",0.60793877590204,0.750138171103987,0.645,0.605,1,0.04
"CKMT1B",0.607975152816259,-1.15770744229606,0.138,0.126,1,0.012
"TBL3",0.60816756019603,-1.9373296275196,0.116,0.132,1,-0.016
"ZKSCAN4",0.608335330846555,-0.256064948023596,0.377,0.342,1,0.035
"RCAN3",0.608336345905474,-0.253891689819667,0.833,0.84,1,-0.00700000000000001
"CNOT4",0.608337806715538,0.498730435983946,0.993,0.982,1,0.011
"CIAO2B",0.608416293255044,0.374133287811828,0.159,0.174,1,-0.015
"TRIM51",0.608525629794756,0.404407042315754,0.377,0.359,1,0.018
"IFT46",0.608606096985474,-0.451808029085137,0.725,0.721,1,0.004
"PSMA4",0.60865034607061,-1.6579694118574,0.514,0.534,1,-0.02
"TOP1",0.609164464621931,-0.28551078435608,0.971,0.939,1,0.032
"CNIH1",0.609245015135495,-1.42186612074056,0.587,0.569,1,0.018
"MANBAL",0.609308107311047,-0.992696608415703,0.71,0.683,1,0.0269999999999999
"PPCS",0.609498539150962,-2.02359273692192,0.362,0.32,1,0.042
"ZNF48",0.609678778465342,0.44999753873773,0.109,0.127,1,-0.018
"RBAK",0.609778683476977,-1.31967156524772,0.203,0.22,1,-0.017
"LRRC57",0.610405646126553,-0.472352619639439,0.449,0.458,1,-0.00900000000000001
"CCDC121",0.610652186461712,3.56927083199043,0.145,0.128,1,0.017
"ZNF699",0.610721691757374,0.774090159666984,0.594,0.608,1,-0.014
"TATDN2",0.610925761090936,1.93342834137855,0.138,0.125,1,0.013
"ZNF610",0.611061894725466,-0.260869119885092,0.725,0.748,1,-0.023
"NMUR1",0.611121048187447,0.326265391984423,0.138,0.156,1,-0.018
"SERHL2",0.611182192477087,1.61663414044621,0.094,0.11,1,-0.016
"SAT1",0.611217873410795,-0.714670289020282,0.304,0.316,1,-0.012
"EPC1",0.611300747249878,0.294744388210789,0.986,0.957,1,0.029
"ILF3",0.611465522718044,-0.573977228527613,0.775,0.758,1,0.017
"SCAMP3",0.611714379206514,-1.67740353442165,0.268,0.242,1,0.026
"POC5",0.61220701134153,0.376690195216821,0.804,0.802,1,0.002
"SLC51A",0.612454311054452,-0.341300450067934,0.319,0.342,1,-0.023
"IFNG",0.612606316017072,0.84217422139037,0.109,0.095,1,0.014
"TCEAL2",0.612837690019345,1.28414529683342,0.145,0.134,1,0.011
"LDB1",0.612838405445394,-1.12895797680844,0.239,0.257,1,-0.018
"AP3M1",0.612865012676811,-0.361403971445204,0.833,0.819,1,0.014
"AL031777.3",0.612981653747796,-0.446907852662403,0.094,0.109,1,-0.015
"SLC25A36",0.613007361000982,1.05176818229574,0.884,0.828,1,0.056
"SPECC1L-ADORA2A",0.613015453462732,0.447661321297018,0.123,0.111,1,0.012
"SLITRK2",0.61315314383143,1.78632430407565,0.326,0.345,1,-0.019
"SLC35E4",0.613172905066399,-0.376704790128213,0.42,0.42,1,0
"GPR139",0.613328128383429,0.422254039695075,0.812,0.823,1,-0.0109999999999999
"GCNT7",0.613461724840988,0.705367739214652,0.21,0.196,1,0.014
"PROX1",0.613596871521656,0.304274047846726,0.804,0.797,1,0.00700000000000001
"TRIM68",0.6140724222661,-0.313121157691797,0.384,0.357,1,0.027
"DNAJC9",0.614097999552373,-0.335300923245494,0.196,0.208,1,-0.012
"WDR33",0.614212579853635,-0.449317845143119,0.957,0.966,1,-0.00900000000000001
"FAM161A",0.614497430938743,-0.282905845798076,0.855,0.815,1,0.04
"TRAPPC2L",0.614559078228401,0.67313388570866,0.21,0.193,1,0.017
"PQBP1",0.614822037179407,-2.78233358438104,0.196,0.207,1,-0.011
"COMMD6",0.615289910420211,-0.811957790406845,0.652,0.662,1,-0.01
"CXCL8",0.615498725663525,-0.51235155709314,0.138,0.122,1,0.016
"PRDM14",0.615505079504792,0.283603500380011,0.616,0.594,1,0.022
"WIPI2",0.615516906805278,-0.536441716891819,0.783,0.78,1,0.003
"NTPCR",0.615558971806128,-0.738009906263883,0.754,0.715,1,0.039
"MYL12B",0.615661764807184,0.774782256813494,0.587,0.572,1,0.015
"ARF3",0.615669545041638,-0.567589923989849,0.188,0.207,1,-0.019
"CDK2AP1",0.61567150246386,-1.50304965361355,0.225,0.239,1,-0.014
"NFKBIA",0.615865767619752,-2.21433802337909,0.145,0.158,1,-0.013
"SECTM1",0.616131664746417,-0.617666526976024,0.138,0.151,1,-0.013
"ZNF575",0.61628255157695,-0.432401563764754,0.297,0.32,1,-0.023
"DIDO1",0.616843240701333,-0.386243947297944,0.79,0.753,1,0.037
"CDYL",0.617079912899417,0.349834234408034,0.993,0.988,1,0.005
"DVL3",0.617236682007134,-1.03945308926263,0.362,0.379,1,-0.017
"METTL24",0.61757419708943,0.38623792715961,0.957,0.954,1,0.003
"AC113554.1",0.61766313310591,-0.253416999728996,0.348,0.349,1,-0.001
"HOXC4",0.617684351359763,0.254140820020944,0.428,0.416,1,0.012
"TNFRSF21",0.618100493405033,-0.324421463641062,0.942,0.923,1,0.0189999999999999
"AC104389.5",0.618196434691097,0.498520133911985,0.159,0.177,1,-0.018
"MRPS35",0.618375108304664,-0.582322007912254,0.855,0.847,1,0.00800000000000001
"INSL6",0.618376238132734,0.427902299340233,0.906,0.903,1,0.003
"TRIM41",0.618467987784362,-0.738275873359572,0.297,0.321,1,-0.024
"POLR2G",0.618549081505127,-3.95566024413009,0.312,0.315,1,-0.003
"MYBBP1A",0.618610058182478,-0.476156315395466,0.239,0.257,1,-0.018
"LATS1",0.618654219839355,-0.446664978611515,0.957,0.919,1,0.0379999999999999
"IVNS1ABP",0.618878899782904,-0.324852869287449,0.659,0.619,1,0.04
"CHURC1",0.618951868925768,-2.01441858505616,0.348,0.343,1,0.00499999999999995
"TUBB2A",0.61920528354219,1.86102350358476,0.159,0.142,1,0.017
"TUBB4A",0.61931190088427,-0.896879220719636,0.326,0.331,1,-0.005
"ADGRD2",0.619328299241559,-0.48559342701188,0.449,0.449,1,0
"PELP1",0.620153140865595,0.50238664397612,0.522,0.536,1,-0.014
"ZNF470",0.62086877870639,-0.41040823113769,0.659,0.637,1,0.022
"LCE1B",0.621026596764522,0.874734026954859,0.101,0.089,1,0.012
"DHRS7B",0.621159625970572,-0.379303737640257,0.935,0.927,1,0.00800000000000001
"SAR1A",0.621486900219693,0.307129618647172,0.732,0.718,1,0.014
"TRIB1",0.6215647205672,-0.734494015681618,0.21,0.225,1,-0.015
"XKR8",0.621722961380048,-0.402515015186824,0.239,0.253,1,-0.014
"NFYB",0.621761964228793,1.03079209819282,0.638,0.638,1,0
"GRB2",0.621823676479299,0.664342311488093,0.935,0.91,1,0.025
"DHX58",0.621866270219914,-0.715072682137599,0.239,0.252,1,-0.013
"NME5",0.621900763753063,-0.399113536371704,0.819,0.804,1,0.0149999999999999
"PCDHGB4",0.62250034122852,0.759379552273015,0.109,0.098,1,0.011
"DEFA3",0.622578974103978,0.593986617849489,0.109,0.122,1,-0.013
"ZNF821",0.622860267420445,1.62216616313197,0.145,0.158,1,-0.013
"CXCL11",0.622887120950644,0.807218793904048,0.138,0.123,1,0.015
"POLR1C",0.622986562765412,0.916102998715228,0.442,0.447,1,-0.005
"KANK3",0.623377718108531,1.32101416119304,0.471,0.477,1,-0.006
"ZSCAN31",0.623498775040674,-0.337694131947651,0.659,0.683,1,-0.024
"TEX51",0.62350861980609,0.750253213195863,0.138,0.124,1,0.014
"SNX7",0.623570840417324,0.553905342239319,0.935,0.926,1,0.00900000000000001
"PM20D2",0.623744982283985,0.251665662210304,0.696,0.687,1,0.0089999999999999
"PRRT4",0.623969765398535,0.257106821270608,0.225,0.24,1,-0.015
"OR4K2",0.624055919309148,0.25443834295123,0.5,0.484,1,0.016
"FBXO7",0.624114096449388,0.676692372440625,0.674,0.675,1,-0.001
"HDHD3",0.624497789232385,0.414602998818855,0.123,0.137,1,-0.014
"SFR1",0.624637699331281,0.78049956536596,0.196,0.175,1,0.021
"SPP1",0.624825418251665,0.592001942382831,0.783,0.774,1,0.00900000000000001
"OLR1",0.624835236856281,-0.659723946251888,0.536,0.507,1,0.029
"CARD14",0.624877897846727,-0.261810910558428,0.587,0.574,1,0.013
"ZMYM3",0.625089667880869,-0.875977256727117,0.297,0.313,1,-0.016
"RPS25",0.625226551501146,0.407411864150798,0.399,0.433,1,-0.034
"PRAMEF9",0.625248975935243,0.363403569339597,0.188,0.169,1,0.019
"ERN2",0.625300769471069,-0.266211788290376,0.514,0.523,1,-0.00900000000000001
"WDR97",0.625632429600213,-0.889288831080417,0.159,0.174,1,-0.015
"PNLIPRP3",0.625839769216328,0.320879851044724,0.87,0.86,1,0.01
"OR4C13",0.626006419743952,1.13774094042066,0.109,0.096,1,0.013
"HMGN3",0.626019980704442,-1.2654965767569,0.783,0.77,1,0.013
"CIAO1",0.626278286178051,-1.36080584192882,0.319,0.294,1,0.025
"LY86",0.626441558186098,-0.397546244142068,0.79,0.745,1,0.045
"SNAP91",0.62646428876834,0.31888791140729,0.986,0.972,1,0.014
"PPP1CC",0.626494748135827,1.44541370115175,0.783,0.72,1,0.063
"MRPS9",0.626603206844422,-0.399336115952836,0.906,0.866,1,0.04
"PRSS55",0.626706443798241,-0.320982106214712,0.333,0.335,1,-0.002
"ZFP30",0.626736637610132,0.524630148689263,0.841,0.889,1,-0.048
"PLEKHA3",0.626954329434689,-0.275384799984826,0.819,0.801,1,0.0179999999999999
"CST9",0.626994414601264,0.330796404311116,0.174,0.157,1,0.017
"THPO",0.627176566529049,0.373821057811217,0.225,0.247,1,-0.022
"TOB1",0.62734429653663,-1.36677740971775,0.152,0.136,1,0.016
"ZFAND2A",0.627377770133967,-2.19894169969915,0.239,0.219,1,0.02
"EMX2",0.627488950127133,0.742576073490869,0.13,0.118,1,0.012
"CCR5",0.6274903881369,-0.39500413158993,0.217,0.231,1,-0.014
"OR5BS1P",0.627571373559089,0.630126657711203,0.21,0.191,1,0.019
"ZDHHC19",0.62831133929828,-0.429433982505382,0.319,0.337,1,-0.018
"LYRM2",0.628354863313976,1.53714586096337,0.348,0.356,1,-0.00800000000000001
"SLC25A20",0.62842491565612,-0.322884686421103,0.862,0.848,1,0.014
"RMDN2",0.628519135381425,1.46996530719357,0.768,0.738,1,0.03
"CLEC18C",0.628557554006757,0.547762909224258,0.13,0.116,1,0.014
"TMEM127",0.628844295382483,-0.78167296690158,0.435,0.432,1,0.003
"GPATCH8",0.628861110604202,0.659225241599022,0.986,0.977,1,0.00900000000000001
"B4GALT7",0.629045459316009,-0.644104433685039,0.188,0.205,1,-0.017
"IPO7",0.629422111662375,-0.509081829239729,0.971,0.941,1,0.03
"PCDHGB6",0.629566243426822,-0.696108784283918,0.167,0.179,1,-0.012
"KIF5B",0.629724300104821,-0.9198135373986,0.906,0.886,1,0.02
"ZNF746",0.629788732851962,-0.438695121608874,0.558,0.577,1,-0.0189999999999999
"GCLM",0.630020629086499,-0.407671724475522,0.667,0.637,1,0.03
"FAM200B",0.630111544447522,1.12155957130708,0.587,0.595,1,-0.00800000000000001
"ZDHHC16",0.63020099473446,-0.549542751488937,0.333,0.358,1,-0.025
"FLRT3",0.630345181447382,-0.254831000052868,0.348,0.327,1,0.021
"DBNDD2",0.630755982265988,0.816872835791585,0.167,0.191,1,-0.024
"IFNAR1",0.631010246206266,0.549141893293998,0.826,0.76,1,0.066
"NTMT1",0.631157496853468,-1.0265713688776,0.377,0.342,1,0.035
"FOSL1",0.631189503167448,-0.29580940565214,0.203,0.217,1,-0.014
"MRPL10",0.631283428507695,-0.629183861249508,0.319,0.333,1,-0.014
"ZNF705A",0.63141880876348,0.565986700969449,0.152,0.172,1,-0.02
"MRPL46",0.631441711764461,1.42704168915522,0.341,0.313,1,0.028
"PAPOLG",0.631541191268595,1.65315451341967,0.913,0.897,1,0.016
"CTSZ",0.63156661887483,-0.679739196203193,0.261,0.281,1,-0.02
"SMTN",0.631570799251111,-0.495914372394423,0.58,0.545,1,0.0349999999999999
"FABP6",0.63176920216036,-0.354099497135941,0.746,0.769,1,-0.023
"CRTAP",0.631821169376983,-0.300407305358093,0.739,0.704,1,0.035
"WAS",0.631830982298185,3.93053719094059,0.341,0.308,1,0.033
"SNRPG",0.631921961382498,-0.337382998190642,0.601,0.586,1,0.015
"TM2D2",0.631978659651264,-2.06161846012814,0.355,0.327,1,0.028
"SH2D7",0.632377554769964,-0.349883802123447,0.551,0.531,1,0.02
"GOLGA8S",0.632485844303014,2.0591190953363,0.246,0.224,1,0.022
"ABCF1",0.632530482337134,-0.928346059584773,0.725,0.71,1,0.015
"ATF4",0.632738857501779,0.330665100742168,0.159,0.177,1,-0.018
"MRPL49",0.63275897134362,0.576570674205442,0.094,0.107,1,-0.013
"PAGE1",0.632788404912319,0.480958158828648,0.341,0.342,1,-0.001
"PPM1F",0.632970417188301,0.540145022503408,0.355,0.358,1,-0.003
"EFS",0.633040917342658,-0.835047225736774,0.232,0.252,1,-0.02
"SCPEP1",0.633078992595777,-0.430015342908856,0.696,0.71,1,-0.014
"KMT5A",0.633144651763131,-0.426822434059353,0.565,0.546,1,0.0189999999999999
"OR6C74",0.633837573569878,1.09406898525955,0.116,0.103,1,0.013
"POTEG",0.633853128337926,0.379026444237895,0.471,0.437,1,0.034
"ZNF202",0.634287595062122,-0.400861768539821,0.587,0.546,1,0.0409999999999999
"FRMPD2",0.634319913168534,-0.438024495368724,0.935,0.925,1,0.01
"VEGFB",0.634360566201289,-1.98457542235131,0.109,0.12,1,-0.011
"RAB15",0.634391481619216,-1.3238566872475,0.239,0.219,1,0.02
"GPATCH2L",0.634454070220037,-0.300239412508144,0.978,0.937,1,0.0409999999999999
"TMEM154",0.634471911691042,0.422963944920031,0.899,0.889,1,0.01
"PRPF18",0.634840441562555,0.285195130051141,0.71,0.663,1,0.0469999999999999
"FNTB",0.634972377297913,0.716791979264483,0.261,0.239,1,0.022
"OR2I1P",0.635104344791961,0.545331882415362,0.283,0.273,1,0.00999999999999995
"VCPIP1",0.635120391221794,-0.530111263192962,0.862,0.81,1,0.0519999999999999
"RAB6D",0.635171939968146,0.317366008867555,0.145,0.127,1,0.018
"TMEM229A",0.635256167860753,2.10073356265203,0.138,0.128,1,0.01
"TAS2R5",0.63538501387972,0.931490164523896,0.101,0.09,1,0.011
"ZNF512B",0.635441206133981,-1.0490181049487,0.152,0.164,1,-0.012
"TMEM205",0.635461614350444,-1.31163504967878,0.109,0.096,1,0.013
"CRP",0.635994475956149,0.763277543463753,0.138,0.156,1,-0.018
"C9orf152",0.636068298653037,-0.320608713178746,0.522,0.561,1,-0.039
"ZNF354C",0.636092415088575,0.669149888750594,0.717,0.711,1,0.006
"MYORG",0.636339334055758,0.333301699407262,0.275,0.253,1,0.022
"CPE",0.636350512838985,-0.315002658569229,0.978,0.966,1,0.012
"SLC2A3",0.636360216420658,-0.857367442883846,0.536,0.581,1,-0.0449999999999999
"FAM219B",0.636383288002374,-0.355462276532851,0.196,0.211,1,-0.015
"OR2C3",0.636713134572675,0.296207993257647,0.203,0.216,1,-0.013
"POU5F2",0.636734176521483,0.966592140308426,0.391,0.367,1,0.024
"NIPAL3",0.637332945320809,0.817188468597402,0.884,0.872,1,0.012
"MRPS21",0.637390039273077,0.277706884721619,0.652,0.643,1,0.00900000000000001
"PEX2",0.637536534388389,-1.33139272068617,0.623,0.65,1,-0.027
"CCDC27",0.637597738177226,-0.539020336412737,0.486,0.469,1,0.017
"MRPL11",0.637601363219627,-0.625012271328537,0.681,0.676,1,0.005
"C1QL3",0.638048365939094,0.331151242671591,0.232,0.255,1,-0.023
"PSPN",0.638344448563731,0.616445260197357,0.123,0.108,1,0.015
"ADAMTS18",0.638350836153782,-0.258772451606887,1,0.975,1,0.025
"HS3ST6",0.638652428952361,-0.926238167950856,0.101,0.113,1,-0.012
"ZNF664",0.638759696750858,-1.90447550491584,0.348,0.357,1,-0.00900000000000001
"SLC3A1",0.638919681651484,0.386409256333406,0.275,0.292,1,-0.017
"SMAD1",0.639283814619447,1.03825756681502,0.957,0.9,1,0.0569999999999999
"PANX2",0.639284064527628,-0.514344250293711,0.13,0.142,1,-0.012
"TVP23B",0.639364157742291,-0.497801578592303,0.71,0.72,1,-0.01
"EI24",0.639423584914286,0.52721211174105,0.391,0.399,1,-0.00800000000000001
"C3orf62",0.639488074017225,0.614357574587828,0.442,0.479,1,-0.037
"HDAC8",0.639538101522691,-0.490082496200537,0.754,0.703,1,0.051
"FAM126B",0.639575846839007,0.944261736467136,0.978,0.932,1,0.0459999999999999
"LEMD3",0.639619522985979,-0.283268237581302,0.928,0.921,1,0.00700000000000001
"OR2A1",0.639734486619767,0.503671916711478,0.152,0.169,1,-0.017
"MRPL16",0.639925227412844,-2.04833575957385,0.275,0.248,1,0.027
"HERPUD1",0.639934231710086,-1.99090639912444,0.406,0.417,1,-0.011
"POTEB",0.640047347993688,0.69438349582943,0.101,0.088,1,0.013
"OAZ2",0.640098531160161,-0.655233869122308,0.464,0.474,1,-0.00999999999999995
"SGCB",0.640128321447235,0.982493784423534,0.58,0.588,1,-0.00800000000000001
"NPRL2",0.640215030383267,-1.64248477302838,0.152,0.136,1,0.016
"CCDC80",0.640236261268974,1.05191711938117,0.906,0.851,1,0.055
"CYB5D2",0.640248679959505,-1.03627233703221,0.558,0.549,1,0.00900000000000001
"RAB23",0.640402511157728,1.69862084840067,0.812,0.766,1,0.046
"MRPL37",0.640420749879536,-0.937881692627596,0.601,0.602,1,-0.001
"CD40",0.64044447153445,-0.68265755402162,0.355,0.379,1,-0.024
"FAM151A",0.640570508731098,1.84936115859887,0.094,0.104,1,-0.01
"CNPY3",0.64059718271027,-1.56437504433961,0.326,0.337,1,-0.011
"REX1BD",0.640622823485453,-2.21288693855372,0.123,0.134,1,-0.011
"CPEB4",0.640624877394831,-0.724313640701791,0.928,0.927,1,0.001
"PSMC3IP",0.640630969150357,5.00572834549342,0.217,0.197,1,0.02
"CREB3",0.640662579316486,-0.799312996137648,0.174,0.19,1,-0.016
"PCDH8",0.64067736312267,0.358243091814014,0.116,0.13,1,-0.014
"STON1",0.641184274514348,-0.901477636983769,0.203,0.214,1,-0.011
"C1orf162",0.641205486601243,1.12649236525369,0.246,0.227,1,0.019
"NUDT22",0.641211324051287,-0.373621019836408,0.116,0.13,1,-0.014
"TMEM63B",0.641251785677314,0.601253085524589,0.536,0.499,1,0.037
"NF1",0.641339038742929,-0.280919673385722,0.993,0.991,1,0.002
"MRPS18B",0.641403351179161,-0.493720128366029,0.457,0.412,1,0.045
"RASSF2",0.641424756243405,-0.885677175150253,0.797,0.754,1,0.043
"SHOX2",0.641577380067907,0.603503707903226,0.21,0.237,1,-0.027
"TREH",0.64169555214091,-0.87116720583351,0.623,0.608,1,0.015
"FXYD4",0.641961367167811,2.24375600298211,0.167,0.151,1,0.016
"ILF2",0.642066425735921,-0.323924163080874,0.384,0.392,1,-0.00800000000000001
"SLC13A2",0.642121248122643,-0.441228787808473,0.145,0.158,1,-0.013
"DCUN1D3",0.642290918740214,-0.506415687347713,0.333,0.355,1,-0.022
"MRM2",0.642381948791969,2.67138286769653,0.246,0.252,1,-0.006
"C9orf131",0.642465825702596,0.9924648275277,0.101,0.09,1,0.011
"CYP1B1",0.642510606813906,0.330981364621712,0.297,0.288,1,0.00900000000000001
"SLC50A1",0.642740848183476,-1.26052222066676,0.13,0.14,1,-0.01
"ASF1A",0.642812112919037,1.8522280678476,0.145,0.131,1,0.014
"ATXN2L",0.642998292949116,-0.299800217082455,0.333,0.337,1,-0.004
"OR5H15",0.643043392319254,0.330447292542409,0.109,0.118,1,-0.00899999999999999
"CDAN1",0.643210547091612,-0.839830958749284,0.268,0.276,1,-0.00800000000000001
"DHCR24",0.643481420235289,0.717134647716668,0.725,0.725,1,0
"TRIM52",0.64348241151931,-0.915350722409368,0.261,0.239,1,0.022
"BTD",0.64370032577885,-0.415731209480966,0.812,0.824,1,-0.0119999999999999
"HYPK",0.643790922056341,-0.668815287316892,0.174,0.158,1,0.016
"RBBP7",0.643879584645837,-0.900783232907713,0.71,0.686,1,0.0239999999999999
"OMG",0.643894659712466,-1.52055476023598,0.42,0.432,1,-0.012
"MARS2",0.643955246487085,0.915674494753287,0.109,0.098,1,0.011
"TMEM128",0.644099762827246,0.905860443341173,0.5,0.483,1,0.017
"SH3GL3",0.644121914880558,0.364424938219347,0.986,0.983,1,0.003
"SCAMP2",0.644187585567824,0.302971802316675,0.645,0.644,1,0.001
"FRMPD3",0.644326996494567,0.527319760691975,0.848,0.824,1,0.024
"PZP",0.644467771712829,-0.27035649475718,0.906,0.88,1,0.026
"CST8",0.644478756226739,0.467313458080805,0.13,0.116,1,0.014
"TEX22",0.644489707768585,-0.643388662428841,0.384,0.383,1,0.001
"AFG3L2",0.644685512117884,0.96434874735908,0.775,0.758,1,0.017
"FANCD2OS",0.644768073438005,-0.329844547277849,0.391,0.39,1,0.001
"ZFAND6",0.645178214820112,0.397516931397459,0.957,0.938,1,0.019
"CDX4",0.645695226416881,0.350413282334153,0.275,0.254,1,0.021
"GCM2",0.645774750431317,0.485370709259642,0.152,0.14,1,0.012
"LRRC10",0.645946356646013,0.57344228051588,0.123,0.113,1,0.01
"NLRP6",0.646029284837166,0.329063339292804,0.116,0.13,1,-0.014
"ARMCX1",0.646102755388953,-0.473585889769151,0.145,0.134,1,0.011
"JKAMP",0.646197174899491,1.38959995894434,0.268,0.278,1,-0.01
"MRGPRX1",0.646477275406173,0.719326491998817,0.101,0.091,1,0.01
"ZNF12",0.646944758599483,-0.413325393231679,0.37,0.348,1,0.022
"SOAT2",0.647222935331663,1.20443493419497,0.609,0.582,1,0.027
"FKBP1C",0.647230202092303,0.80761953650495,0.13,0.117,1,0.013
"DEFB126",0.647699886954576,0.575370629507453,0.232,0.215,1,0.017
"H2AFZ",0.64779114710265,1.24376736203099,0.159,0.147,1,0.012
"MECP2",0.647795413389387,-0.452859461823998,0.957,0.93,1,0.0269999999999999
"ZNF689",0.648174268384565,-0.750364410051994,0.529,0.539,1,-0.01
"DCXR",0.648293162310004,-1.54525912668588,0.101,0.111,1,-0.01
"ZNF620",0.648720576410014,-0.258409125103574,0.703,0.71,1,-0.00700000000000001
"TUBE1",0.649050299491023,-0.739003500258518,0.551,0.537,1,0.014
"PIWIL1",0.649159994739427,0.301372165370021,0.783,0.772,1,0.011
"TMEM174",0.649272497620529,0.399378125334386,0.123,0.135,1,-0.012
"CST4",0.649489435916632,-0.298179259783184,0.109,0.119,1,-0.01
"PNPLA2",0.649537650448886,-1.50824178818443,0.101,0.111,1,-0.01
"MBD1",0.649690288122648,0.669975766797407,0.297,0.316,1,-0.019
"UBE2V1",0.649761084340996,-0.537064660717486,0.275,0.255,1,0.02
"RCOR2",0.649811781627708,-0.592914970076366,0.094,0.105,1,-0.011
"PHYHD1",0.650140569429437,-0.482289465108716,0.638,0.611,1,0.027
"TRAC",0.650156981333372,1.25867613905479,0.188,0.208,1,-0.02
"WDR13",0.650173816476789,-1.57787838801918,0.457,0.438,1,0.019
"RGN",0.650415366402095,-1.39741910433502,0.493,0.482,1,0.011
"SRPRA",0.650456503224456,1.43450688101144,0.254,0.23,1,0.024
"PEA15",0.650505942072645,-1.17775609807803,0.464,0.424,1,0.04
"SFTA2",0.650576412351014,0.932464654452733,0.123,0.137,1,-0.014
"KIF18A",0.650818980608954,0.803375678563542,0.92,0.899,1,0.021
"AC134980.3",0.650842541299915,0.768232277225592,0.094,0.108,1,-0.014
"PELO",0.651056766892777,-0.928106058179278,0.159,0.17,1,-0.011
"OR52I1",0.651145578268233,0.5548208047612,0.181,0.169,1,0.012
"TRAF6",0.65131539528081,-0.309742185408028,0.638,0.628,1,0.01
"ANKRD18A",0.651746278566009,-0.419829471224361,0.877,0.842,1,0.035
"PRAMEF26",0.651907695762059,0.640189623189012,0.13,0.118,1,0.012
"CLDN2",0.651922404059001,0.49255886089801,0.145,0.13,1,0.015
"IFT74",0.65210015030686,-0.25129764768932,0.949,0.96,1,-0.011
"NRN1",0.65234067460003,-0.625047116439689,0.225,0.199,1,0.026
"MIER1",0.652391042110054,-0.493234311590693,0.942,0.918,1,0.0239999999999999
"MCC",0.652450630572804,0.269930336477747,0.978,0.991,1,-0.013
"VSIG1",0.652572221216753,0.47536817213346,0.717,0.699,1,0.018
"FAM241B",0.652625793878515,-1.4479168262823,0.116,0.126,1,-0.01
"RUNDC3B",0.652643095228898,0.803715498552437,0.978,0.952,1,0.026
"INA",0.652674619533429,-2.18974290105115,0.572,0.556,1,0.0159999999999999
"PCDHB16",0.652697122555098,0.882122339157128,0.101,0.115,1,-0.014
"TCERG1",0.652725813778786,-0.441048827579618,0.935,0.909,1,0.026
"ISG20L2",0.652839509591453,0.477395889009692,0.21,0.219,1,-0.00900000000000001
"UCP3",0.653027100871013,-0.64308014151901,0.297,0.313,1,-0.016
"KPNA2",0.653044553762801,1.70307354739558,0.536,0.487,1,0.049
"CDH8",0.653157442713712,0.283815513337456,1,0.989,1,0.011
"MAPK6",0.653179403305482,0.332037215719588,0.964,0.942,1,0.022
"NRROS",0.653299351131289,0.981903993898209,0.101,0.091,1,0.01
"BCAS2",0.653432841952131,-1.299530085531,0.616,0.61,1,0.006
"CREBL2",0.653596333699245,-0.70227064959524,0.812,0.757,1,0.055
"TRMT61B",0.653788907249564,-0.536611204036776,0.754,0.732,1,0.022
"FNDC11",0.653814989346336,-0.348278614777395,0.13,0.141,1,-0.011
"DNAJA2",0.653840573022536,0.868341328251405,0.645,0.632,1,0.013
"TCEAL9",0.654223565915341,0.577938703867723,0.109,0.121,1,-0.012
"PNLDC1",0.654397473147498,-0.678656628257018,0.5,0.508,1,-0.00800000000000001
"SLC15A3",0.65441086227432,-0.562787567258106,0.333,0.344,1,-0.011
"ABCF3",0.654441247885934,-0.841560304804418,0.21,0.222,1,-0.012
"MYNN",0.65454217213726,-0.84944006122213,0.442,0.416,1,0.026
"ADH1C",0.65481325662346,0.262265187275642,0.167,0.18,1,-0.013
"SLC35G3",0.654950315693049,1.31702129459617,0.116,0.131,1,-0.015
"SMAD4",0.65505356559875,-0.331141982956649,0.841,0.804,1,0.0369999999999999
"RPL29",0.655114076980114,-0.771555577999331,0.217,0.227,1,-0.01
"ATP5PD",0.655352306817195,0.562753696415775,0.254,0.276,1,-0.022
"RIPPLY2",0.655388902212029,-0.544105663897712,0.159,0.143,1,0.016
"PSMB8",0.655401737078831,-2.69011328328536,0.181,0.164,1,0.017
"LCE2D",0.655566776473257,1.1162159988377,0.101,0.09,1,0.011
"DCAF17",0.65573163753754,0.789430333210226,0.899,0.892,1,0.00700000000000001
