"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","diff_pct"
"CHMP6",2.17749389602229e-08,-1.90979353358558,0.197,0.331,0.000431209116229294,-0.134
"RECQL5",2.24106562255234e-08,-1.25198908664236,0.513,0.596,0.000443798225234039,-0.083
"GRIN2D",2.25960351715402e-08,-0.598999878985884,0.75,0.796,0.00044746928450201,-0.046
"CLASRP",2.28766201594094e-08,-0.627898983807117,0.559,0.674,0.000453025709016784,-0.115
"MYBL2",2.31892022213405e-08,-0.486576067652549,0.793,0.844,0.000459215771589205,-0.0509999999999999
"TMEM132E",2.31965446570314e-08,-0.991731955701422,0.614,0.678,0.000459361173843192,-0.0640000000000001
"MARS",2.32334651092398e-08,-1.02191297562477,0.535,0.644,0.000460092309558275,-0.109
"MRPL45",2.37341941869511e-08,-0.613975863520131,0.753,0.792,0.000470008247484193,-0.039
"NBPF12",2.47051820288384e-08,-0.314485725938517,0.766,0.817,0.000489236719717087,-0.0509999999999999
"KDM5D",2.47874986316116e-08,-1.48953850284064,0.144,0.267,0.000490866835401804,-0.123
"LLGL2",2.4909332513315e-08,-0.95346668132256,0.556,0.629,0.000493279511761176,-0.073
"VSTM1",2.51395595980115e-08,-0.712012287931443,0.726,0.766,0.000497838698719422,-0.04
"CDKL1",2.51877455251055e-08,-0.347678723720796,0.907,0.919,0.000498792924633664,-0.012
"TLL2",2.54206884570552e-08,-0.512401410693029,0.923,0.941,0.000503405893515064,-0.0179999999999999
"LRRK1",2.55824653766564e-08,-0.334613027383518,0.931,0.958,0.000506609561853927,-0.0269999999999999
"EBNA1BP2",2.56713918367045e-08,-1.5037160398983,0.59,0.689,0.000508370572542259,-0.099
"SAMD8",2.72551691767945e-08,-0.389890047429916,0.952,0.956,0.000539734115208062,-0.004
"ELMSAN1",2.73214837062441e-08,-0.452229804919757,0.761,0.781,0.000541047341834752,-0.02
"EIF3L",2.7382114865114e-08,-0.957234780213551,0.75,0.778,0.000542248020673853,-0.028
"CCL22",2.74130887784204e-08,-0.575526586804519,0.197,0.325,0.000542861397079059,-0.128
"NADK",2.74208104953185e-08,-0.873941637329385,0.428,0.551,0.000543014310238793,-0.123
"ANXA4",2.75481056632756e-08,-0.367034420123774,0.971,0.974,0.000545535136449847,-0.003
"PPP2R1A",2.75975834817899e-08,1.00052960891207,0.681,0.762,0.000546514945689886,-0.081
"DNAJB6",2.78178352061309e-08,0.271752303778611,0.864,0.903,0.000550876590587009,-0.039
"TMEM114",2.80190564486654e-08,-0.512404915880543,0.84,0.868,0.00055486137485292,-0.028
"SDC1",2.85276355521808e-08,-0.483446210230398,0.239,0.375,0.000564932766839837,-0.136
"MAU2",2.85780328135842e-08,-0.644588465484204,0.609,0.689,0.000565930783807408,-0.08
"FBXO31",2.88074848691663e-08,-0.324510730207141,0.633,0.705,0.000570474622864101,-0.072
"RHBG",2.89304549117148e-08,-1.35492011259425,0.279,0.4,0.000572909798616689,-0.121
"B4GALNT2",2.95985384854384e-08,-0.482563672966118,0.814,0.859,0.000586139857627137,-0.045
"TOP1MT",3.09756898595616e-08,-1.05638057733878,0.58,0.67,0.000613411586288898,-0.0900000000000001
"KCNQ2",3.13076242250111e-08,-0.337344277946884,0.386,0.492,0.000619984882527895,-0.106
"ABCC12",3.14561198099922e-08,-0.56490502832338,0.864,0.867,0.000622925540597276,-0.003
"SPSB4",3.16123539062774e-08,-0.415445196584969,0.856,0.859,0.00062601944440601,-0.003
"BCL7C",3.183932597892e-08,-0.315024462504757,0.816,0.863,0.000630514172360552,-0.047
"USP13",3.21232196091047e-08,-0.273035397045447,0.971,0.966,0.000636136117919101,0.005
"DHX34",3.21679095836778e-08,-0.501693260310849,0.559,0.647,0.000637021113485571,-0.088
"XPO6",3.25954689382704e-08,-0.387980285746943,0.963,0.967,0.000645488071384568,-0.004
"FBLN5",3.26939976114349e-08,-0.558342401945701,0.875,0.882,0.000647439234699245,-0.00700000000000001
"KIRREL1",3.29763905137664e-08,-0.489081302923907,0.838,0.868,0.000653031461344116,-0.03
"GALNT6",3.31546682983558e-08,0.603538427642781,0.622,0.709,0.000656561896312341,-0.087
"YPEL2",3.36430600097932e-08,-0.270374725474248,0.851,0.886,0.000666233517373935,-0.035
"ITGAX",3.38705014674768e-08,-1.14927612360776,0.511,0.606,0.000670737540560442,-0.095
"ZNF329",3.4119923742792e-08,-0.76418191957855,0.721,0.779,0.000675676849878509,-0.058
"CHRDL2",3.42371720889442e-08,-0.744064541706952,0.468,0.577,0.000677998718877362,-0.109
"RETREG3",3.45339654559375e-08,0.626078651179046,0.723,0.794,0.000683876117923931,-0.0710000000000001
"PPP1R26",3.49447666691465e-08,-2.37016798372513,0.101,0.217,0.000692011214349107,-0.116
"CYTH4",3.49468037942854e-08,-0.900283225846071,0.388,0.523,0.000692051555538234,-0.135
"LIMA1",3.54362985748231e-08,-0.293329277974993,0.979,0.973,0.000701745020677222,0.006
"PAFAH1B1",3.54886155537947e-08,-0.263352368069593,0.965,0.969,0.000702781053811797,-0.004
"SLC13A5",3.5628915611645e-08,-1.29622154948008,0.463,0.571,0.000705559415857406,-0.108
"CEP250",3.58761539604588e-08,-0.4356632629017,0.758,0.799,0.000710455476878966,-0.041
"IL17RD",3.61615613203414e-08,-0.42302162076414,0.891,0.9,0.00071610739882672,-0.00900000000000001
"FAM53A",3.6456432058221e-08,-0.627152014689005,0.569,0.669,0.00072194672404895,-0.1
"ARHGEF17",3.64930901865987e-08,-0.956001862175875,0.5,0.595,0.000722672664965213,-0.095
"DFFB",3.71015793859936e-08,-0.918602445619887,0.468,0.582,0.000734722576580832,-0.114
"KLRG2",3.77340550086097e-08,-0.704344986283204,0.609,0.682,0.000747247491335498,-0.0730000000000001
"PMEPA1",3.82595391250088e-08,-1.17171023822106,0.543,0.631,0.00075765365329255,-0.088
"DIXDC1",3.85526375720438e-08,0.300125881382386,0.931,0.941,0.000763457881839183,-0.0099999999999999
"CACNA1G",3.86693679344477e-08,-1.15881363579557,0.434,0.544,0.000765769493205868,-0.11
"PAFAH2",3.8712694856558e-08,-0.789705192483904,0.793,0.828,0.000766627496244417,-0.0349999999999999
"CCDC125",3.88303817621726e-08,-0.307523139140307,0.854,0.888,0.000768958050036305,-0.034
"SLC30A6",3.90900481972905e-08,-0.4595522430642,0.947,0.936,0.000774100224450944,0.0109999999999999
"SLC25A23",3.92076729645187e-08,-0.788652293207122,0.561,0.642,0.000776429547716364,-0.081
"PPFIA3",3.96035161419448e-08,-1.02004318432062,0.415,0.538,0.000784268430158933,-0.123
"SLC30A3",4.0481896691048e-08,0.789492140031198,0.394,0.506,0.000801663000172823,-0.112
"VAMP8",4.05308757766725e-08,-0.875673745089836,0.527,0.608,0.000802632933005445,-0.081
"GPR78",4.06237924584168e-08,-0.627375824738969,0.505,0.621,0.000804472962054028,-0.116
"AP1G1",4.10917184339665e-08,-0.280142539980975,0.957,0.958,0.000813739300147839,-0.001
"KCNJ12",4.12066491394706e-08,-0.696241562344738,0.41,0.511,0.000816015272908937,-0.101
"ARIH2",4.18350869794009e-08,0.423952550822987,0.915,0.933,0.000828460227453076,-0.018
"PIP5K1C",4.18443040796657e-08,-1.02822267250758,0.468,0.569,0.00082864275368962,-0.101
"SSH1",4.19221471441219e-08,-0.920335297664158,0.835,0.855,0.000830184279895045,-0.02
"CASP9",4.20484574489659e-08,-0.668932014591349,0.636,0.717,0.000832685602861871,-0.081
"SAFB",4.25698111933178e-08,-0.736785435300642,0.824,0.848,0.000843009971061272,-0.024
"BAZ2A",4.29832023683569e-08,-0.26929869664797,0.726,0.792,0.000851196356500572,-0.0660000000000001
"DNMBP",4.30809849702452e-08,-0.35324137745711,0.973,0.966,0.000853132745365767,0.00700000000000001
"UPF1",4.31523156184015e-08,-0.731632337344146,0.418,0.55,0.000854545306191204,-0.132
"GLI2",4.34368747239845e-08,-0.458348985802451,0.944,0.94,0.000860180430159066,0.004
"LINC02210-CRHR1",4.39267256345491e-08,-0.375099360918899,0.928,0.931,0.000869880947740976,-0.003
"WHRN",4.43551841850961e-08,-0.527943786264679,0.875,0.887,0.000878365712417458,-0.012
"SGSM2",4.44798034027075e-08,-1.10451678377412,0.532,0.614,0.000880833546783816,-0.082
"ASIC4",4.45763271745372e-08,-0.74812490311753,0.205,0.348,0.000882745007037359,-0.143
"CNOT6",4.51182810070875e-08,-0.432186120286134,0.965,0.966,0.000893477318783354,-0.001
"PLOD1",4.51223830810964e-08,-0.716215180239993,0.535,0.629,0.000893558552154951,-0.094
"AC024592.3",4.57511367186594e-08,-0.782048448080419,0.479,0.559,0.000906009760439611,-0.0800000000000001
"SHISAL2A",4.72224257121227e-08,-0.536840217643151,0.753,0.81,0.000935145696377166,-0.057
"KPNA7",4.73661950621237e-08,-0.545202497565011,0.761,0.822,0.000937992760815236,-0.0609999999999999
"PTPRH",4.75122397214552e-08,-0.56343231374395,0.521,0.608,0.000940884883203977,-0.087
"OBSCN",4.75985948842482e-08,-0.638332754969313,0.912,0.9,0.000942594974492768,0.012
"TPD52",4.77621759565633e-08,0.313006506964872,0.973,0.974,0.000945834370467823,-0.001
"PDIA5",4.81401104311002e-08,-0.424178188906021,0.947,0.941,0.000953318606867077,0.006
"ST6GAL1",4.81586159171614e-08,-0.333881666678236,0.965,0.97,0.000953685071007548,-0.005
"STK40",4.81738815993678e-08,-0.917801005542195,0.641,0.708,0.000953987377312281,-0.067
"UBXN7",4.82137880774239e-08,-0.284370138683228,0.96,0.96,0.000954777645297226,0
"ARIH1",4.83161820160618e-08,-0.371643707169081,0.984,0.974,0.000956805352464071,0.01
"CCNJL",4.8389389378214e-08,-0.554541154037731,0.883,0.906,0.000958255077856771,-0.023
"TFCP2L1",4.8776664645142e-08,-0.460310925136963,0.822,0.843,0.000965924289967747,-0.021
"INSYN1",4.91815366748815e-08,-1.19434534181784,0.253,0.379,0.000973941970772679,-0.126
"KNDC1",4.92248849100216e-08,-0.83754047022535,0.463,0.568,0.000974800395873158,-0.105
"ARSB",4.9784104802036e-08,-0.370490329208868,0.976,0.985,0.000985874627394719,-0.00900000000000001
"METTL2A",4.98153851287054e-08,-0.32917571162209,0.739,0.79,0.000986494071703753,-0.051
"ESYT2",4.98156142072297e-08,-0.400338846020631,0.952,0.944,0.000986498608145769,0.00800000000000001
"ETF1",5.01190515351313e-08,0.380302353742022,0.819,0.853,0.000992507577550205,-0.034
"SYT7",5.01842057941576e-08,-1.18031152790582,0.487,0.577,0.000993797827341702,-0.09
"GIPR",5.02619547087521e-08,-0.460141765191861,0.287,0.425,0.000995337489097418,-0.138
"FAM13B",5.03001674635882e-08,-0.321520834568353,0.989,0.975,0.000996094216281438,0.014
"ARID1A",5.04346653575518e-08,-0.310486557847861,0.952,0.947,0.000998757678075598,0.005
"FAF2",5.06905272697339e-08,-0.271203620169042,0.934,0.943,0.00100382451152254,-0.0089999999999999
"ADGRB1",5.09448618513714e-08,-1.48161241265178,0.463,0.56,0.00100886109924271,-0.097
"NPAS2",5.10145416503122e-08,-0.358871577626247,0.952,0.949,0.00101024096830113,0.003
"ZNF765",5.10903147554519e-08,-0.492756263262348,0.779,0.819,0.00101174150310221,-0.0399999999999999
"RGS10",5.12567689712016e-08,-0.392524970662842,0.673,0.732,0.0010150377959367,-0.0589999999999999
"NDUFAF1",5.19208394095527e-08,-0.831208220316843,0.519,0.618,0.00102818838282737,-0.099
"ERGIC1",5.21501299699119e-08,-0.288911914268252,0.872,0.883,0.00103272902379416,-0.011
"MINDY2",5.3012687122139e-08,-0.267695424630464,0.963,0.967,0.00104981024307972,-0.004
"SHANK1",5.31015443704606e-08,-0.773132066116418,0.559,0.619,0.00105156988316823,-0.0599999999999999
"CLTA",5.3909245406077e-08,0.317597543777763,0.854,0.884,0.00106756478677654,-0.03
"UBXN8",5.39197604977168e-08,-0.77689420888896,0.755,0.799,0.00106777301713629,-0.044
"CKM",5.44033074662609e-08,-1.10530049730932,0.348,0.474,0.00107734869775436,-0.126
"FAAH",5.45943956844314e-08,-1.60393035043487,0.314,0.438,0.0010811328177388,-0.124
"RFWD3",5.557974326424e-08,-0.363621704073259,0.846,0.885,0.00110064565586174,-0.039
"MUC17",5.64287008361736e-08,-0.473679412605603,0.689,0.759,0.00111745756265875,-0.0700000000000001
"GPATCH1",5.69547944911376e-08,-0.442465553488841,0.851,0.888,0.001127875795308,-0.037
"ABHD12",5.7164674479185e-08,0.501321528831931,0.912,0.927,0.0011320320487113,-0.015
"PIK3R6",5.71842456303473e-08,-0.489293398710028,0.862,0.888,0.00113241961621777,-0.026
"CASS4",5.81750534338494e-08,-0.410850297405945,0.793,0.844,0.00115204058315052,-0.0509999999999999
"ATP13A1",5.82637654088163e-08,-1.83825361174696,0.197,0.322,0.00115379734639079,-0.125
"WTIP",5.83886154043095e-08,-0.800690522512634,0.439,0.55,0.00115626975085154,-0.111
"TBC1D13",5.87289724750153e-08,0.560254216730357,0.481,0.594,0.00116300984192273,-0.113
"AMZ1",5.87885752716044e-08,-0.570768473067283,0.519,0.609,0.00116419015610358,-0.09
"RACGAP1",6.00649668269608e-08,-0.378866306088947,0.864,0.881,0.0011894665380743,-0.017
"AC008758.5",6.04931137512761e-08,-0.560760282482052,0.766,0.804,0.00119794513161652,-0.038
"ANKRD33B",6.121686684485e-08,-0.536514081591409,0.848,0.865,0.00121227761412857,-0.017
"NUMA1",6.13820808869873e-08,-0.591625216234424,0.875,0.91,0.00121554934780501,-0.035
"RAP1GAP",6.26018294055359e-08,-0.414911728452441,0.564,0.643,0.00123970402771783,-0.0790000000000001
"CCT3",6.3002814874943e-08,-0.480509553453568,0.843,0.863,0.0012476447429685,-0.02
"TMEM229B",6.49039228155713e-08,-0.619434743811114,0.864,0.882,0.00128529238351676,-0.018
"HNRNPUL1",6.64194999651189e-08,0.253342073109992,0.822,0.843,0.00131530535780925,-0.021
"TINCR",6.64544091881674e-08,-0.865106351781627,0.476,0.577,0.00131599666515328,-0.101
"RRP36",6.74069118432714e-08,-0.530797028550241,0.372,0.489,0.0013348590752323,-0.117
"HVCN1",6.74854981971351e-08,-0.487852799162076,0.811,0.828,0.00133641532079787,-0.0169999999999999
"ZNF26",6.84852955365294e-08,-0.411610605024634,0.867,0.876,0.00135621430750989,-0.00900000000000001
"FRMD8",6.85888684226334e-08,-0.903803619804401,0.306,0.431,0.00135826536137341,-0.125
"CHRNB2",6.8809984298577e-08,-0.830947096187342,0.146,0.273,0.00136264411906472,-0.127
"MYPOP",6.92745152501829e-08,-0.803625235874736,0.255,0.373,0.00137184322549937,-0.118
"ARL3",6.93855518181084e-08,0.97274304510907,0.811,0.836,0.001374042082654,-0.0249999999999999
"NLRP5",6.97700772615245e-08,-0.421930174869735,0.918,0.925,0.00138165684000997,-0.00700000000000001
"CALCOCO2",7.02840009201766e-08,-0.6481992949017,0.862,0.892,0.00139183407022226,-0.03
"BIN2",7.07757297535827e-08,-0.586518110067653,0.867,0.881,0.0014015717763102,-0.014
"DAPK3",7.16634538529001e-08,1.40145696048941,0.125,0.243,0.00141915137664898,-0.118
"DAP3",7.17036425009973e-08,0.56641723402131,0.87,0.896,0.00141994723244725,-0.026
"PAK4",7.19089788405791e-08,-0.353119142615897,0.569,0.649,0.00142401350797999,-0.0800000000000001
"SLC29A4",7.19752969075194e-08,0.441890651615883,0.372,0.501,0.00142532680465961,-0.129
"VIPR2",7.23165128470515e-08,-0.398724538641879,0.878,0.889,0.00143208390391016,-0.011
"KHDRBS1",7.23312683454416e-08,-0.579780030757712,0.835,0.868,0.00143237610704478,-0.033
"CLNS1A",7.25857523114483e-08,-0.271968946502684,0.96,0.964,0.00143741565302361,-0.004
"DNMT3B",7.34374586043892e-08,-0.825552617389311,0.715,0.757,0.00145428199274272,-0.042
"SIMC1",7.34795363643323e-08,-0.337789506107979,0.971,0.969,0.00145511525862287,0.002
"MAP3K9",7.39811774373735e-08,-0.465921799827465,0.936,0.936,0.00146504925679231,0
"HUNK",7.40231484030402e-08,-0.322046031715701,0.971,0.964,0.00146588040782541,0.00700000000000001
"VWA2",7.48570675732284e-08,-0.638728630917298,0.726,0.761,0.00148239450915264,-0.035
"KLHL10",7.49296854726869e-08,-0.843651966113379,0.465,0.573,0.00148383256141562,-0.108
"RNF185",7.52227994522338e-08,-0.447268459898781,0.846,0.874,0.00148963709755259,-0.028
"FIBCD1",7.53655087595187e-08,-0.730057167422358,0.266,0.395,0.00149246316996475,-0.129
"CARD14",7.62810512274303e-08,-0.687809952513051,0.476,0.584,0.0015105936574568,-0.108
"MAPKAPK2",7.66642935772669e-08,-0.604693548564246,0.713,0.743,0.00151818300571062,-0.03
"CRLF3",7.70455506774183e-08,-0.422791555761308,0.875,0.884,0.00152573304006491,-0.00900000000000001
"ZSCAN18",7.78348732938229e-08,-0.366275108695419,0.633,0.705,0.00154136399583758,-0.072
"UBAC2",7.79664222547951e-08,-0.41849455341793,0.979,0.98,0.00154396905991171,-0.001
"ABCG1",7.79990064607916e-08,-0.731920679951296,0.824,0.839,0.00154461432494306,-0.015
"IKBKB",7.81842235419449e-08,-0.397016302453693,0.827,0.834,0.00154828217880113,-0.00700000000000001
"CDK5RAP1",8.10607907551877e-08,-0.708564083701026,0.862,0.881,0.00160524683932498,-0.019
"TCF3",8.16797623498066e-08,-1.14658005299599,0.338,0.455,0.00161750433381322,-0.117
"KCNQ4",8.18972980097321e-08,-0.78152115690028,0.513,0.6,0.00162181219248673,-0.087
"AKR1A1",8.23828331744832e-08,-0.389072185281902,0.521,0.628,0.00163142724535429,-0.107
"ZNF787",8.26911727008372e-08,0.330445756684062,0.306,0.438,0.00163753329299468,-0.132
"BRD9",8.29402474335593e-08,-1.38142848950145,0.481,0.578,0.00164246571992677,-0.097
"HRH1",8.32999481366702e-08,-0.382595340659967,0.91,0.927,0.00164958887295048,-0.017
"GDPD5",8.39083643942524e-08,-0.335546519614352,0.689,0.752,0.00166163734009938,-0.063
"HAVCR2",8.41759873198069e-08,-0.319961679922846,0.878,0.897,0.00166693707689414,-0.019
"DIO1",8.57243832225006e-08,-0.987627817158659,0.495,0.59,0.00169759996095518,-0.095
"MB",8.59439574470602e-08,-1.14599224716749,0.407,0.531,0.00170194818932413,-0.124
"MFSD12",8.64800929037807e-08,1.3486729921202,0.332,0.466,0.00171256527977357,-0.134
"PDPK1",8.67503949725935e-08,-0.546843632501794,0.492,0.594,0.00171791807164227,-0.102
"MICALL1",8.86375124309776e-08,0.463942572692845,0.449,0.571,0.00175528865867065,-0.122
"CUL9",8.93902008298406e-08,-0.487993579640121,0.625,0.704,0.00177019414703333,-0.079
"KIAA1257",8.9501435460269e-08,-0.325617332477987,0.91,0.923,0.00177239692641971,-0.013
"TGFB1",9.04341503275741e-08,-0.682100632636448,0.622,0.696,0.00179086747893695,-0.074
"TLE6",9.29032353488677e-08,-1.02492708194544,0.311,0.435,0.00183976276961363,-0.124
"HBB",9.29533756571495e-08,0.97478747856105,0.529,0.391,0.00184075569813853,0.138
"EARS2",9.31302964421854e-08,-0.321516213237005,0.713,0.784,0.0018442592604446,-0.0710000000000001
"TNFRSF11A",9.47885074680527e-08,-0.28191300065021,0.835,0.836,0.00187709681338985,-0.001
"RXRA",9.52283913172114e-08,-0.751499210932584,0.529,0.617,0.00188580783325474,-0.088
"RNF4",9.55635906435359e-08,-0.746701247217363,0.878,0.899,0.00189244578551394,-0.021
"SHC2",9.65150364810312e-08,0.291471524461308,0.386,0.485,0.00191128726743386,-0.099
"CCDC187",9.77203566148516e-08,-1.04778336853536,0.394,0.5,0.00193515622204391,-0.106
"ARFGAP3",9.8915544536897e-08,-0.392361291558531,0.806,0.843,0.00195882452846417,-0.0369999999999999
"ST3GAL1",9.9674340134262e-08,-0.509607988044635,0.886,0.891,0.00197385095767879,-0.005
"ARID3A",9.983290277975e-08,-0.875850711394448,0.492,0.595,0.00197699097374739,-0.103
"GLDC",1.00794687602913e-07,-0.316176626624844,0.952,0.944,0.00199603719860049,0.00800000000000001
"DPEP1",1.00834833337473e-07,-0.986721260603426,0.29,0.408,0.00199683220458197,-0.118
"EDAR",1.01063130275528e-07,-0.477705577402159,0.835,0.857,0.00200135316884629,-0.022
"ENDOV",1.01239412259228e-07,-1.76188755517617,0.269,0.39,0.0020048440809695,-0.121
"IGDCC4",1.01358704879863e-07,-0.731239509496044,0.5,0.609,0.00200720643273593,-0.109
"UBAP1L",1.02556692759288e-07,-1.11756354346704,0.545,0.637,0.00203093018671219,-0.092
"EXD1",1.03429217902795e-07,-0.454200500111547,0.896,0.914,0.00204820880212905,-0.018
"SOCS7",1.03484711456126e-07,-0.54727377687985,0.862,0.886,0.00204930774096566,-0.024
"MYO1H",1.04090388584706e-07,-0.279669940955257,0.957,0.955,0.00206130196514293,0.002
"CALB2",1.05862539377113e-07,0.366739115794131,0.62,0.687,0.00209639586728497,-0.0670000000000001
"RSPO1",1.06129362476382e-07,-0.902346088757638,0.415,0.543,0.00210167976511979,-0.128
"KIFC3",1.0623938477014e-07,-0.366244336855608,0.87,0.888,0.00210385853660308,-0.018
"SS18L1",1.06495437059528e-07,-0.495713271211104,0.41,0.53,0.00210892914008983,-0.12
"TMEM47",1.0933463452165e-07,0.312240581627314,0.745,0.647,0.00216515376743224,0.098
"PTPA",1.09740301988319e-07,-0.363680634027208,0.617,0.688,0.00217318720027468,-0.071
"RCC1",1.11208832248735e-07,-0.708957493174578,0.588,0.671,0.00220226850502169,-0.0830000000000001
"ASS1",1.11414751649388e-07,0.274646242918256,0.492,0.595,0.00220634632691283,-0.103
"SHBG",1.1141909717578e-07,-0.660957489045314,0.465,0.574,0.00220643238137197,-0.109
"LPAR5",1.11599296524214e-07,-1.05820054372851,0.38,0.496,0.00221000086906901,-0.116
"ZBED4",1.11986966571599e-07,-0.703542149051769,0.715,0.763,0.00221767789901738,-0.048
"RIN2",1.15981504240609e-07,-0.308293567004321,0.984,0.986,0.00229678172847678,-0.002
"EPHB4",1.16227768056829e-07,-1.33769929870675,0.391,0.509,0.00230165849082938,-0.118
"WDR93",1.16759222770353e-07,-0.406218306640622,0.886,0.899,0.00231218288852129,-0.013
"RGS12",1.17507402074259e-07,-0.425979376624651,0.888,0.897,0.00232699908327656,-0.00900000000000001
