"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"PRAMEF14",7.12043828150535e-06,0.539380684199277,0.296,0.225,0.14100603928865
"BDNF",7.12663889923339e-06,0.279773318014401,0.353,0.268,0.141128830121519
"RCN1",7.14944723890594e-06,-0.971144538260695,0.231,0.168,0.141580503672054
"NPM2",7.2101257002284e-06,0.437939327178662,0.485,0.396,0.142782119241623
"C9orf40",7.31079817247569e-06,0.262392666854177,0.274,0.202,0.144775736209536
"RAET1L",7.35075220577936e-06,0.61621551034014,0.219,0.158,0.145566945931049
"C1orf216",7.35861837000673e-06,-1.03880313648319,0.247,0.179,0.145722719581243
"RRP7A",7.3802608930569e-06,0.927238491277261,0.26,0.191,0.146151306465206
"CKS1B",7.38148812148374e-06,-1.00468678516263,0.262,0.193,0.146175609269742
"NIPA1",7.43556886689826e-06,0.277234305907517,0.845,0.803,0.147246570271186
"CTTN",7.44697515814895e-06,-0.298148479624401,0.717,0.64,0.147472449056824
"NMB",7.46558634085779e-06,-1.61368180382562,0.147,0.094,0.147841006308007
"MRM2",7.52621795875068e-06,1.36109389939063,0.308,0.233,0.14904169423714
"SF3B4",7.68454366737684e-06,0.250099381706315,0.241,0.172,0.152177018245064
"HSD11B2",7.71440229298633e-06,-0.293590958571825,0.18,0.123,0.152768308608008
"FAM83D",7.72651672801243e-06,0.27338446181054,0.76,0.666,0.15300821076483
"KRT31",7.73564389620644e-06,0.257605675345854,0.282,0.208,0.153188956076576
"LBX2",7.73862031451726e-06,-0.41454020350314,0.118,0.072,0.153247898088385
"MTHFD2",7.73880117203364e-06,0.523984689867623,0.609,0.528,0.153251479609782
"SMPD2",7.80165320108219e-06,-0.513178413461204,0.118,0.073,0.154496138341031
"PADI6",7.83377085009586e-06,0.304933549250424,0.675,0.594,0.155132164144448
"CD207",7.83391764826148e-06,0.336268064826761,0.274,0.203,0.155135071188522
"LCN8",7.86943806365935e-06,0.625850642290534,0.125,0.077,0.155838481974646
"EIF2D",7.88601297741286e-06,-0.316124628574788,0.675,0.604,0.156166714991707
"MC5R",7.91062216965878e-06,0.300183902877627,0.163,0.108,0.156654050825753
"VMA21",7.95609998603752e-06,1.05525210994147,0.471,0.376,0.157554648023501
"ARSA",7.97857841147885e-06,-0.455057506240298,0.199,0.14,0.157999788282516
"HEXIM2",7.97983752087769e-06,0.530266962080552,0.393,0.309,0.158024722425941
"ERAP1",8.00974549927754e-06,0.435609000211834,0.751,0.668,0.158616990122193
"OOEP",8.02071376521027e-06,0.350659819235696,0.329,0.253,0.158834194692459
"NDUFAF1",8.05336791831184e-06,-0.319626551066991,0.665,0.591,0.159480844886329
"RAB5B",8.07438854970211e-06,-1.01434975740582,0.69,0.618,0.159897116449751
"MRGBP",8.07951097257977e-06,-1.1477366110424,0.128,0.079,0.159998555789997
"TEX13C",8.1014999853826e-06,0.444873211189472,0.187,0.129,0.160434004210532
"C5orf49",8.11342618127144e-06,0.578560259294748,0.602,0.528,0.160670178667718
"AL139011.2",8.11715894271846e-06,0.347872669852734,0.562,0.48,0.160744098542654
"ANKRD60",8.12099964592116e-06,0.267289806162357,0.37,0.293,0.160820155988177
"DDX49",8.12940329192346e-06,1.23177316316956,0.153,0.1,0.16098657338996
"PSG4",8.17827974184995e-06,0.588742703522608,0.546,0.455,0.161954473727855
"CXorf66",8.21485512406216e-06,0.304561492794244,0.507,0.416,0.162678776021803
"DEFB124",8.24251911601458e-06,0.652321038783029,0.368,0.283,0.163226606054437
"TNFSF14",8.25233512018468e-06,0.35285661318974,0.394,0.315,0.163420992385017
"AL080251.1",8.2563938877505e-06,0.409019094557602,0.407,0.326,0.163501368159123
"IDS",8.2810709223938e-06,-0.266712059511366,0.451,0.362,0.163990047476165
"CCNB1",8.28552865505115e-06,-0.858024643686809,0.508,0.418,0.164078323955978
"TMEM155",8.31130928692438e-06,0.370368491981475,0.275,0.204,0.164588857808964
"SERPINA4",8.36483311402831e-06,0.795913687499926,0.19,0.132,0.165648790157103
"FCGRT",8.38956294100856e-06,0.556586339515009,0.651,0.574,0.166138514920792
"UHRF1",8.3971871205692e-06,0.282746579076152,0.836,0.807,0.166289496548632
"DCUN1D2",8.41795457688102e-06,0.25987649701013,0.654,0.573,0.166700754485975
"GZMM",8.41863683541538e-06,-0.39499407375184,0.161,0.107,0.166714265251731
"RPL7L1",8.53049178584415e-06,0.988529026198994,0.502,0.407,0.168929328835072
"KLF10",8.54731571996503e-06,0.558378054283685,0.234,0.17,0.169262493202467
"GOLGA8K",8.58831962958947e-06,0.598423049002614,0.16,0.105,0.17007449362476
"ISL2",8.60193351830454e-06,0.519046411741988,0.127,0.079,0.170344089462985
"NFRKB",8.60383309701522e-06,0.282292412926033,0.766,0.7,0.170381706820192
"AIP",8.61655444535556e-06,-1.4776348469789,0.282,0.208,0.170633627681376
"DMRTC1B",8.646244968354e-06,0.265816248809143,0.279,0.209,0.171221589108314
"SLC11A2",8.72192562557727e-06,-0.280281288760392,0.9,0.87,0.172720293163307
"MRPL49",8.75017522005979e-06,-1.78523690474695,0.146,0.094,0.173279719882844
"DNAJC4",8.79789056546384e-06,-0.418371077719508,0.13,0.082,0.17422462686788
"ZNF256",8.8050707678867e-06,0.692122661516092,0.345,0.263,0.17436681641646
"NUSAP1",8.814671159678e-06,0.411191247391749,0.212,0.15,0.174556932975103
"CHURC1-FNTB",8.92223933593652e-06,0.400124531463752,0.536,0.448,0.176687105569551
"PCDHGB6",8.98241546794477e-06,-0.501356105649462,0.231,0.161,0.17787877351171
"IRX2",8.98810426876249e-06,0.519222733688895,0.171,0.117,0.177991428834304
"WSB2",9.03641414188799e-06,0.937111731546952,0.806,0.749,0.178948109251808
"CTDSP1",9.05662977250937e-06,0.818334630844282,0.164,0.11,0.179348439385003
"BEND2",9.05711027014819e-06,0.394131316542588,0.895,0.855,0.179357954679745
"MYC",9.08766424032052e-06,-0.307821483745132,0.199,0.138,0.179963014951067
"ARPC3",9.10304643566628e-06,0.296421196816498,0.519,0.422,0.180267628565499
"TOMM34",9.14127926704863e-06,-0.261359835207568,0.279,0.206,0.181024753325364
"HSF4",9.17296294802764e-06,1.03941692981607,0.118,0.072,0.181652185259791
"DPEP3",9.21245662079774e-06,0.344770526493218,0.197,0.137,0.182434278461658
"GPR50",9.22536362077471e-06,0.539313821485965,0.125,0.077,0.182689875782202
"MOSPD3",9.22812571875508e-06,-0.810096306950201,0.163,0.107,0.182744573608507
"ZNF395",9.23637886508868e-06,-0.567623442047658,0.254,0.185,0.182908010665351
"CYP2D6",9.25468475862968e-06,-0.739383602602608,0.107,0.063,0.183270522275144
"TMEM198",9.26085907656092e-06,1.36986896478516,0.174,0.119,0.183392792293136
"ZNF705A",9.28641636862833e-06,0.539792901713215,0.217,0.157,0.183898903347947
"PHIP",9.33284406964258e-06,-0.681932094931598,0.961,0.971,0.184818311111132
"VSIG4",9.36404011983606e-06,0.692715118614724,0.58,0.498,0.185436086493114
"NOA1",9.39243345562394e-06,-0.720222359037368,0.496,0.405,0.185998359721721
"SMPD1",9.41579341799567e-06,-0.736339616173971,0.213,0.15,0.186460957056568
"DYRK2",9.41728199275827e-06,-0.642024031491775,0.507,0.419,0.186490435302592
"TINAGL1",9.41871754257359e-06,0.436607620861489,0.188,0.13,0.186518863495585
"WDR45",9.46501545418316e-06,0.308410484173016,0.718,0.643,0.187435701039189
"CLEC18C",9.52310157921934e-06,0.370324733175429,0.157,0.103,0.188585980573281
"UNC119",9.59456422963961e-06,-1.16300069318501,0.208,0.146,0.190001155439553
"TSEN34",9.62926869739108e-06,0.851468655441951,0.181,0.124,0.190688408014435
"ZCCHC9",9.64588796007413e-06,-0.307931935974634,0.551,0.459,0.191017519273348
"DNTTIP1",9.64941097228854e-06,-0.46574831826288,0.694,0.603,0.19108728548423
"ERI1",9.74950647956263e-06,0.274819171637328,0.962,0.964,0.193069476814779
"MMAB",9.7601087075321e-06,0.303852084680097,0.509,0.417,0.193279432735258
"MOGS",9.81502020526199e-06,1.48238161586058,0.149,0.096,0.194366845124803
"CYP11B1",9.84474208348425e-06,0.352714628579743,0.221,0.157,0.194955427479239
"CCNK",9.85109404815836e-06,0.444733653933703,0.66,0.574,0.19508121543568
"FOS",9.89377959720391e-06,-1.06279449771493,0.192,0.132,0.195926517363429
"PSMD13",9.93577217892292e-06,-0.271472409345703,0.597,0.506,0.196758096459211
"DMAP1",9.98264427589928e-06,0.349754075743194,0.308,0.235,0.197686304595633
"S100A13",1.00275422567415e-05,-0.783197119418004,0.455,0.365,0.198575419310252
"AC007906.2",1.01028729976437e-05,0.36212092722362,0.607,0.528,0.200067193972338
"FAM189B",1.01383668536557e-05,0.315905386343543,0.249,0.181,0.200770078802945
"CYP4F2",1.01630922525541e-05,0.321141503122745,0.66,0.573,0.201259715877329
"RSPH9",1.01763964472727e-05,0.314707179523231,0.701,0.642,0.201523178845342
"BSDC1",1.01905095619432e-05,-0.427341547259477,0.752,0.705,0.201802660855162
"OTOP3",1.02294971722537e-05,0.464110002739843,0.387,0.312,0.202574732502141
"TUBA4B",1.02744067258533e-05,0.404004990940077,0.12,0.074,0.203464076392073
"EAF1",1.02843744749903e-05,-0.700979056418323,0.3,0.224,0.203661467728232
"FOXC2",1.02933618267729e-05,0.26519153860219,0.1,0.058,0.203839444255583
"ITPRIPL2",1.03539257111382e-05,0.457823254623626,0.323,0.247,0.205038790857669
"OR52K1",1.0377965252615e-05,0.353287276112517,0.474,0.381,0.205514845897534
"C15orf40",1.03977548029107e-05,-0.395351585890899,0.529,0.436,0.205906738362041
"WDR13",1.04206726101359e-05,-0.384672136381764,0.5,0.419,0.20636057969852
"YJEFN3",1.0420753649661e-05,0.363036285023299,0.113,0.068,0.206362184524237
"WDR55",1.05513696240335e-05,0.326160993085169,0.289,0.217,0.208948772664736
"CASTOR3",1.06117540123217e-05,0.274031711428059,0.806,0.767,0.210144564706007
"IRF9",1.06189698129474e-05,-1.39346715801602,0.153,0.1,0.210287459205797
"HDDC3",1.06726066130631e-05,-0.927451139046336,0.159,0.106,0.211349628758488
"XAGE2",1.06803497579025e-05,0.400773849692549,0.308,0.237,0.211502966255743
"GPR148",1.06953048560437e-05,-0.284559020488601,0.109,0.066,0.211799122064234
"FBXO17",1.0717847764754e-05,0.323705173389476,0.832,0.754,0.212245539285423
"FAM25C",1.07320882777882e-05,0.407681499988725,0.166,0.111,0.212527544165041
"GEMIN6",1.07546387720438e-05,0.303673623763388,0.787,0.732,0.212974111602784
"MRPL54",1.07910794744565e-05,-1.19028799686052,0.301,0.232,0.213695746832662
"FXYD7",1.0791752762215e-05,0.845197347521909,0.183,0.126,0.213709079950143
"RFWD3",1.07963668542894e-05,0.444877433558603,0.905,0.874,0.213800452815493
"S1PR5",1.08187119968234e-05,-0.393422741570095,0.221,0.156,0.214242953673094
"TAAR5",1.08388432976746e-05,0.468757197146426,0.219,0.155,0.214641613823851
"VCP",1.0864565004554e-05,-0.354740127363845,0.619,0.546,0.215150980785184
"DDX3Y",1.094356931976e-05,-1.161296190208,0.095,0.145,0.216715503239207
"FGFBP3",1.09695986326565e-05,-0.770119598863988,0.165,0.11,0.217230961722497
"POLA2",1.09879871314112e-05,1.29968537466689,0.245,0.179,0.217595109163335
"VPS25",1.10461197530438e-05,-1.21996319530799,0.333,0.253,0.218746309469526
"GOLGA6C",1.10718714371188e-05,0.753844697676086,0.176,0.121,0.219256270069264
"HIC1",1.11550333878908e-05,0.265090766637261,0.139,0.089,0.220903126180402
"KNCN",1.11648717240355e-05,0.601468603733456,0.145,0.094,0.221097954751074
"LPAR2",1.1183007345995e-05,1.31507971835072,0.21,0.149,0.221457094472738
"LTBP3",1.11846128700638e-05,-0.695432559174033,0.36,0.281,0.221488888665873
"SLC7A14",1.1200799590289e-05,-0.465883982467973,0.5,0.413,0.221809434286492
"FGF1",1.12036024693324e-05,-0.646467803626717,0.765,0.689,0.22186493970019
"CSAD",1.12138255315407e-05,0.52447151294969,0.688,0.585,0.2220673870011
"CDC25B",1.12234145716372e-05,-0.39644479369147,0.455,0.374,0.222257278762132
"CMTM3",1.12302242743783e-05,-0.623832137991008,0.26,0.189,0.222392131305514
"NT5DC3",1.12381337455565e-05,0.309873235679265,0.91,0.884,0.222548762563256
"ANKRD12",1.12614301742778e-05,-0.777148684552987,0.849,0.862,0.223010101741222
"AMN",1.12888250318935e-05,0.2620975580771,0.182,0.127,0.223552602106586
"MAD2L2",1.13627760233887e-05,-0.386546092229901,0.442,0.363,0.225017053591166
"P2RY4",1.15017776776963e-05,0.963651346872171,0.105,0.062,0.227769703351419
"DHRS4",1.16210880479211e-05,0.56181871186552,0.161,0.105,0.230132406612982
"IL27",1.16628236684187e-05,1.3117609198539,0.44,0.357,0.230958897105695
"ZNF555",1.16689909112461e-05,0.610742154718464,0.577,0.493,0.231081027015406
"LYL1",1.16843641436053e-05,0.649905689067324,0.1,0.059,0.231385463135816
"AC114490.3",1.17070611443349e-05,0.616632863010025,0.276,0.207,0.231834931841263
"HLA-G",1.17279008017566e-05,1.34370327022942,0.178,0.122,0.232247619577186
"KCNMB1",1.18133600947601e-05,0.456260460938676,0.349,0.275,0.233939969956535
"CKMT1A",1.18442865503625e-05,1.06240633940307,0.174,0.119,0.234552406556828
"TPMT",1.19333945804034e-05,0.392751845003799,0.781,0.717,0.236317012875728
"NHLRC1",1.19369874466477e-05,0.51227583891802,0.13,0.083,0.236388162405964
"TMEM30A",1.19547942986686e-05,0.332499525844994,0.768,0.706,0.236740791496534
"OXTR",1.20136518230971e-05,-1.23238634208546,0.215,0.153,0.237906347052792
"JPT2",1.20242989379836e-05,0.953139287319038,0.547,0.468,0.238117191868889
"PEAK3",1.20288377671081e-05,0.974515515956654,0.107,0.065,0.238207074302041
"SEC23B",1.20848251129672e-05,0.267991611973514,0.896,0.88,0.23931579171209
"SRSF11",1.21729744938708e-05,-0.416821849889064,0.911,0.912,0.241061413902123
"VLDLR",1.22278920136575e-05,0.70279667640541,0.651,0.569,0.242148945546459
"MMD2",1.22747344995353e-05,0.342606083660661,0.844,0.811,0.243076567294297
"VENTX",1.2298042125535e-05,0.750423148688355,0.106,0.064,0.24353812821197
"ZNF628",1.23035112728389e-05,0.572338430610387,0.178,0.122,0.243646433736028
"NPEPL1",1.23261003742637e-05,-0.836285543683418,0.19,0.131,0.244093765711544
"SH3BGRL",1.23654061234523e-05,0.385711259965111,0.945,0.924,0.244872137462726
"IGSF8",1.24723634981605e-05,-1.03793065242919,0.288,0.213,0.246990214354072
"TCP10L",1.25500158621414e-05,0.566894146469617,0.165,0.11,0.248527964117986
"PRR19",1.26633819061255e-05,0.535992960973395,0.344,0.263,0.250772951887003
"MPI",1.26942098056014e-05,-0.368838159488599,0.38,0.298,0.251383436780325
"IL17RE",1.27195597133329e-05,0.25604790205808,0.415,0.336,0.251885441003132
"PRKACG",1.27262960337457e-05,0.641438562940406,0.101,0.06,0.252018840356266
"NEU1",1.27296094347785e-05,-1.56230837589191,0.253,0.182,0.252084455636919
"LRIT2",1.28484401004171e-05,0.788931688359155,0.262,0.197,0.25443765930856
"CTCFL",1.28595299978894e-05,0.271955000892389,0.719,0.662,0.254657272548204
"LMX1A",1.28827263864129e-05,0.286659164007388,0.956,0.958,0.255116630630135
"RHBDD3",1.29272880690162e-05,-0.712003594120789,0.269,0.196,0.255999085630729
"SLC15A4",1.30585145351805e-05,-0.329305481964194,0.711,0.647,0.25859776334018
"ENPP7",1.31001030417384e-05,0.617667031004682,0.276,0.21,0.259421340535545
"CCNA1",1.31453861397219e-05,0.253308075031416,0.455,0.367,0.260318081724913
"MXRA8",1.32192347712286e-05,1.70058783482795,0.143,0.092,0.261780506174639
"CD177",1.3246854832726e-05,0.682566398212976,0.238,0.172,0.262327466252474
"CYP2E1",1.3293172816331e-05,0.55280626525937,0.753,0.688,0.263244701281802
"PRAMEF20",1.33684309245736e-05,0.281748211581378,0.61,0.515,0.264735037599332
"DEAF1",1.33959847517475e-05,1.1832457033403,0.685,0.61,0.265280686038855
"VTN",1.34477472432716e-05,0.404601440570162,0.128,0.081,0.266305738658508
"HGD",1.34617095266283e-05,0.253729234256098,0.892,0.857,0.26658223375582
"CLDN11",1.35563109088152e-05,-0.77291828945041,0.475,0.519,0.268455624927267
"XK",1.35886264911982e-05,-0.254096173904424,0.26,0.191,0.269095570405199
"INPP5J",1.36776854088929e-05,0.4278877527133,0.35,0.276,0.270859204152306
"SPAG7",1.36817728842543e-05,0.581933113273497,0.401,0.319,0.270940148426887
"KIAA2013",1.3702907668281e-05,0.639685180618973,0.227,0.163,0.271358680554968
"ODF3L2",1.37811792098554e-05,0.639184048809463,0.269,0.203,0.272908691892766
"GSPT2",1.38094121477708e-05,-1.01037542006791,0.152,0.1,0.273467788762305
"SELENOV",1.38349473762681e-05,0.617303800592731,0.299,0.221,0.273973462892238
"C10orf82",1.38375518882095e-05,0.731735728709167,0.266,0.2,0.274025040042214
"TKFC",1.38832189708932e-05,0.547520046749669,0.28,0.213,0.274929385280597
"PABPC1L",1.40075487712242e-05,0.260194925886752,0.745,0.692,0.277391488316553
"FAM181B",1.40359309879236e-05,1.11671553989244,0.154,0.101,0.277953541353851
"P2RX5",1.41068368802138e-05,-0.735277040107283,0.131,0.084,0.279357690738873
"WNT5A",1.41689956504309e-05,0.444252085986733,0.529,0.448,0.280588620865482
"IL2RA",1.41705650201943e-05,0.354069321129168,0.802,0.75,0.280619699094908
"ANKRD52",1.42319911493645e-05,0.507151436142951,0.498,0.411,0.281836120730864
"PHOX2A",1.42686765959349e-05,1.3471905910035,0.19,0.131,0.282562602629298
"ANKRD35",1.43080597159763e-05,0.442783292962334,0.557,0.47,0.28334250655548
"TAF10",1.43159431269045e-05,0.643131362809268,0.111,0.068,0.28349862174209
"SYNDIG1L",1.43772076497362e-05,0.701355607457446,0.557,0.491,0.284711843087726
"AC134980.3",1.44665072173357e-05,0.608484864237375,0.146,0.096,0.286480242424898
"AC119396.1",1.44970238918219e-05,0.459941702040295,0.74,0.682,0.28708456412975
"NKX3-2",1.45491651840699e-05,-0.653194414601364,0.114,0.07,0.288117118140135
"ALOX12B",1.45700965960985e-05,0.371486275645945,0.37,0.289,0.288531622892538
"ZNF544",1.46133427955858e-05,0.631809287141971,0.453,0.363,0.289388027380985
"PIM2",1.46674323136994e-05,1.16133461725493,0.204,0.145,0.29045916210819
"AADACL4",1.48062644960143e-05,0.350799474191087,0.712,0.64,0.293208455814572
"MOGAT2",1.48152256131148e-05,0.764839229514912,0.486,0.409,0.293385912816511
"HGFAC",1.48251531633854e-05,0.43525629704784,0.166,0.113,0.29358250809452
"UPK1A",1.48515063692286e-05,0.259549439441339,0.357,0.278,0.294104380629834
"FAM136A",1.49052163885931e-05,0.846198829555439,0.294,0.224,0.29516800014331
"OR51I2",1.49162308106695e-05,0.449965380678861,0.23,0.167,0.295386118743688
"ARHGEF25",1.50406969127562e-05,-0.384252738332913,0.123,0.077,0.297850920963311
"NRBP1",1.50410219301698e-05,-0.679917875545489,0.539,0.445,0.297857357283153
"SNX11",1.50603717882841e-05,0.278594437552719,0.68,0.61,0.298240542523391
"SPRTN",1.52021953263837e-05,-0.289823971546326,0.672,0.581,0.301049074048377
"TMSB4X",1.52076428824716e-05,-0.427861265570459,0.549,0.588,0.301156952001585
"CST9",1.52178594124499e-05,0.35312741180383,0.203,0.143,0.301359269944746
"CRCT1",1.5249209157148e-05,0.345660817949054,0.101,0.06,0.301980088939002
"ELAC1",1.52526171789818e-05,-1.18198646649943,0.292,0.219,0.302047577995377
"C3orf30",1.52788911360405e-05,0.306521125136637,0.181,0.125,0.302567881167009
"PIGS",1.53586599973404e-05,-0.809669137415024,0.361,0.288,0.304147543927333
"THEG",1.53805415718841e-05,0.481408381724521,0.377,0.299,0.304580864748021
"AC036214.3",1.54156764548525e-05,0.533458884812635,0.164,0.11,0.305276640835444
"AMZ2",1.54226883838469e-05,-0.93888313763747,0.472,0.39,0.30541549806532
"GDF2",1.54312036938608e-05,0.904836127670771,0.158,0.106,0.305584126749525
"SPRY2",1.55410870216362e-05,-2.07631779133884,0.195,0.136,0.307760146289461
"TMEM60",1.55881846467544e-05,-0.299354429724036,0.271,0.201,0.308692820559677
"TMEM143",1.56038589557696e-05,0.360028820125712,0.718,0.66,0.309003218901105
"CACNG6",1.5611695990779e-05,0.302204937027434,0.712,0.621,0.309158415705396
"RAD50",1.56614104291631e-05,1.07033367395423,0.191,0.135,0.310142910728717
"NEUROD6",1.56818382286479e-05,0.330404269344074,0.196,0.137,0.310547442441914
"ZNF638",1.56962948131704e-05,-0.390732764869361,0.989,0.987,0.310833726185213
"TMPRSS3",1.57417532031256e-05,0.269255030630642,0.576,0.507,0.311733938681496
"PRR15L",1.57748670596667e-05,0.972163800340081,0.107,0.065,0.31238969238258
"ZNF394",1.57959893026392e-05,-1.23120662149226,0.204,0.145,0.312807976160164
"ATAD3A",1.58000329148325e-05,-0.264662847820009,0.343,0.267,0.312888051812427
"GADD45A",1.58564879850754e-05,1.67918096995665,0.119,0.074,0.314006031568449
"TRIM7",1.59196215820041e-05,-0.558585794064064,0.189,0.132,0.315256266188427
"PRR20G",1.59217850514976e-05,0.346066902195929,0.232,0.169,0.315299109374808
"TRPC5OS",1.59317533158209e-05,0.329145515760133,0.275,0.209,0.315496510913202
"FBXO41",1.6027113296529e-05,0.493033344627374,0.597,0.521,0.317384924611163
"C9orf16",1.6065640541444e-05,0.76502161916995,0.175,0.12,0.318147879642216
"LRRC25",1.60795691210082e-05,-0.364632604510489,0.308,0.234,0.318423707303326
